account_id,registration_date,unlock_price,down_payment,down_payment_days_included,daily_rate
4380020,2019-07-11 08:07:45+00,2880000,200000,14,4800
4380304,2019-07-11 08:51:57+00,2880000,200000,14,4800
4683068,2019-08-17 05:24:14+00,2710040,200000,14,4800
4683860,2019-08-17 07:44:11+00,2880000,200000,14,4800
4683932,2019-08-17 07:52:22+00,2693800,200000,14,4800
4684188,2019-08-17 08:18:59+00,2880000,200000,14,4800
4685456,2019-08-17 09:44:23+00,2880000,200000,14,4800
4686840,2019-08-17 11:05:57+00,2880000,200000,14,4800
4693632,2019-08-18 05:56:13+00,2880000,200000,14,4800
4693732,2019-08-18 06:20:24+00,2880000,200000,14,4800
4693752,2019-08-18 06:24:44+00,2850600,200000,14,4800
4694576,2019-08-18 07:53:15+00,2880000,200000,14,4800
4694624,2019-08-18 07:57:20+00,2880000,200000,14,4800
4694844,2019-08-18 08:19:32+00,2880000,200000,14,4800
5503160,2019-11-20 08:06:06+00,2800000,180000,14,4800
5503252,2019-11-20 08:18:26+00,2800000,180000,14,4800
5504788,2019-11-20 11:06:06+00,2694000,180000,14,4800
5505404,2019-11-20 12:09:28+00,2800000,180000,14,4800
5505468,2019-11-20 12:15:16+00,2800000,180000,14,4800
5505696,2019-11-20 12:35:34+00,2800000,180000,14,4800
5878408,2019-12-29 07:00:20+00,2603720,180000,14,4800
5878552,2019-12-29 07:16:41+00,2800000,180000,14,4800
5878976,2019-12-29 07:59:03+00,2800000,180000,14,4800
5879192,2019-12-29 08:20:17+00,2737000,180000,14,4800
5880964,2019-12-29 10:24:54+00,2800000,180000,14,4800
5882552,2019-12-29 12:25:40+00,2800000,180000,14,4800
6001068,2020-01-11 06:25:09+00,2800000,180000,14,4800
6001216,2020-01-11 06:57:09+00,2800000,180000,14,4800
6001420,2020-01-11 07:28:10+00,2800000,180000,14,4800
6001440,2020-01-11 07:30:29+00,2741200,180000,14,4800
6001744,2020-01-11 08:09:43+00,2800000,180000,14,4800
6001848,2020-01-11 08:18:37+00,2694000,180000,14,4800
6895884,2020-04-07 05:50:35+00,2800000,180000,14,4800
6895980,2020-04-07 06:16:00+00,2800000,180000,14,4800
6896716,2020-04-07 08:42:40+00,2800000,180000,14,4800
6897516,2020-04-07 10:47:57+00,2800000,180000,14,4800
6897836,2020-04-07 11:34:44+00,2800000,180000,14,4800
6898320,2020-04-07 12:42:15+00,2711800,180000,14,4800
8397944,2020-08-18 05:24:32+00,2800000,180000,14,4800
8398316,2020-08-18 07:23:40+00,2800000,180000,14,4800
8398588,2020-08-18 08:22:46+00,2800000,180000,14,4800
8400180,2020-08-18 12:41:25+00,2800000,180000,14,4800
8400572,2020-08-18 13:37:48+00,2800000,180000,14,4800
8735488,2020-09-29 06:09:12+00,2800000,180000,14,4800
8736004,2020-09-29 07:34:50+00,2800000,180000,14,4800
8736588,2020-09-29 08:44:30+00,2800000,180000,14,4800
8737284,2020-09-29 10:12:11+00,2800000,180000,14,4800
8739628,2020-09-29 13:57:02+00,2240000,280000,7,32666.666688
8860024,2020-10-11 06:41:50+00,2800000,180000,14,4800
8860356,2020-10-11 07:34:07+00,2800000,180000,14,4800
8860440,2020-10-11 07:44:16+00,2800000,180000,14,4800
8860444,2020-10-11 07:44:48+00,2800000,180000,14,4800
8861052,2020-10-11 08:48:08+00,2800000,180000,14,4800
8861228,2020-10-11 09:00:03+00,2800000,180000,14,4800
9146420,2020-11-03 07:34:04+00,2800000,180000,14,4800
9147152,2020-11-03 09:28:50+00,2800000,180000,14,4800
9148108,2020-11-03 11:51:38+00,2800000,180000,14,4800
9148664,2020-11-03 12:50:01+00,2800000,180000,14,4800
9149088,2020-11-03 13:45:32+00,2800000,180000,14,4800
9149136,2020-11-03 13:56:00+00,2800000,180000,14,4800
10061652,2021-01-04 04:50:15+00,2240000,280000,7,32666.666688
10062388,2021-01-04 06:24:28+00,2749200,180000,14,4800
10062428,2021-01-04 06:28:07+00,2800000,180000,14,4800
10062532,2021-01-04 06:40:12+00,2800000,180000,14,4800
10062552,2021-01-04 06:42:04+00,2800000,180000,14,4800
10063080,2021-01-04 07:30:12+00,2240000,280000,7,32666.666688
11324652,2021-03-30 10:31:03+00,2800000,180000,14,4800
11328692,2021-03-30 16:02:10+00,2800000,180000,14,4800
15461348,2021-12-13 04:20:10+00,2800000,180000,14,4800
15461412,2021-12-13 04:54:23+00,2800000,180000,14,4800
15461504,2021-12-13 05:16:54+00,2800000,180000,14,4800
15461588,2021-12-13 05:38:38+00,2800000,180000,14,4800
15461600,2021-12-13 05:41:35+00,2800000,180000,14,4800
15461692,2021-12-13 05:59:55+00,2800000,180000,14,4800
3162768,2019-02-18 07:47:00+00,2850600,200000,14,4800
3162772,2019-02-18 07:48:11+00,2700800,200000,14,4800
3163488,2019-02-18 09:26:23+00,2880000,200000,14,4800
3163668,2019-02-18 09:48:38+00,2880000,200000,14,4800
3163772,2019-02-18 09:59:31+00,2880000,200000,14,4800
3163896,2019-02-18 10:12:38+00,2824000,200000,14,4800
4198436,2019-06-21 05:03:51+00,2880000,200000,14,4800
4198536,2019-06-21 05:34:07+00,2880000,200000,14,4800
4199388,2019-06-21 07:35:05+00,2880000,200000,14,4800
4199560,2019-06-21 07:56:17+00,2588800,280000,7,4800
4199616,2019-06-21 08:02:54+00,2880000,200000,14,4800
4199640,2019-06-21 08:05:01+00,2880000,200000,14,4800
5272596,2019-10-23 08:52:18+00,2500000,200000,14,4200
5273632,2019-10-23 10:54:34+00,2500000,200000,14,4200
5274456,2019-10-23 12:19:39+00,2500000,200000,14,4200
5274756,2019-10-23 12:44:03+00,2441200,200000,14,4200
5275320,2019-10-23 13:21:14+00,2500000,200000,14,4200
5276940,2019-10-23 15:08:36+00,2500000,200000,14,4200
5510816,2019-11-21 05:40:23+00,2770600,180000,14,4800
5511580,2019-11-21 08:02:54+00,2240000,280000,7,32666.666688
5512028,2019-11-21 08:59:24+00,2800000,180000,14,4800
5512396,2019-11-21 09:46:02+00,2800000,180000,14,4800
5513748,2019-11-21 11:45:43+00,2775920,180000,14,4800
5514792,2019-11-21 13:07:49+00,2800000,180000,14,4800
6010744,2020-01-12 07:27:26+00,2800000,180000,14,4800
6010940,2020-01-12 07:57:56+00,2800000,180000,14,4800
6010964,2020-01-12 08:00:22+00,2749600,180000,14,4800
6011784,2020-01-12 09:15:50+00,2770600,180000,14,4800
6012052,2020-01-12 09:41:38+00,2800000,180000,14,4800
6013704,2020-01-12 12:05:51+00,2800000,180000,14,4800
6451300,2020-02-23 08:08:17+00,2240000,280000,7,32666.666688
6451576,2020-02-23 08:20:26+00,2800000,180000,14,4800
6452124,2020-02-23 08:46:07+00,2800000,180000,14,4800
6455708,2020-02-23 10:36:20+00,3814000,180000,14,6514.2857279999989
6459356,2020-02-23 12:57:59+00,2800000,180000,14,4800
6461164,2020-02-23 13:59:44+00,2800000,180000,14,4800
8391860,2020-08-17 05:34:04+00,2800000,180000,14,4800
8391948,2020-08-17 06:21:33+00,2800000,180000,14,4800
8392036,2020-08-17 06:48:53+00,2800000,180000,14,4800
8392100,2020-08-17 07:07:33+00,2800000,180000,14,4800
8392120,2020-08-17 07:11:46+00,2800000,180000,14,4800
8392360,2020-08-17 08:05:47+00,2240000,280000,7,32666.666688
8767156,2020-10-02 06:16:12+00,2800000,180000,14,4800
8767212,2020-10-02 06:28:38+00,2800000,180000,14,4800
8768052,2020-10-02 07:42:39+00,2800000,180000,14,4800
8768068,2020-10-02 07:43:13+00,2800000,180000,14,4800
8768076,2020-10-02 07:43:18+00,2800000,180000,14,4800
8768172,2020-10-02 07:58:23+00,2800000,180000,14,4800
9540308,2020-12-01 06:40:50+00,2240000,280000,7,32666.666688
9540980,2020-12-01 08:04:16+00,2800000,180000,14,4800
9541256,2020-12-01 08:33:17+00,2800000,180000,14,4800
9542220,2020-12-01 10:28:11+00,2770600,180000,14,4800
9542740,2020-12-01 11:14:12+00,2800000,180000,14,4800
9543368,2020-12-01 11:58:04+00,2800000,180000,14,4800
10910804,2021-03-01 06:29:49+00,2800000,180000,14,4800
10911160,2021-03-01 07:01:32+00,2800000,180000,14,4800
10911244,2021-03-01 07:09:48+00,2774400,180000,14,4800
10912136,2021-03-01 08:20:54+00,2800000,180000,14,4800
10913380,2021-03-01 09:30:41+00,2800000,180000,14,4800
10915316,2021-03-01 11:13:22+00,2800000,180000,14,4800
12384812,2021-06-12 05:47:59+00,2800000,180000,14,4800
12384852,2021-06-12 05:52:44+00,2800000,180000,14,4800
12385368,2021-06-12 06:56:59+00,2800000,180000,14,4800
12385488,2021-06-12 07:09:09+00,2800000,180000,14,4800
12385588,2021-06-12 07:24:21+00,2800000,180000,14,4800
12386312,2021-06-12 08:33:25+00,2800000,180000,14,4800
13950480,2021-09-16 07:27:52+00,2800000,180000,14,4800
13950680,2021-09-16 07:43:51+00,2800000,180000,14,4800
13950756,2021-09-16 07:50:06+00,2800000,180000,14,4800
13951360,2021-09-16 08:33:13+00,2800000,180000,14,4800
13951432,2021-09-16 08:36:50+00,2800000,180000,14,4800
13951440,2021-09-16 08:36:58+00,2766400,180000,14,4800
15639928,2021-12-24 03:10:50+00,1820000,100000,14,4800
15640212,2021-12-24 04:32:29+00,1820000,100000,14,4800
15640668,2021-12-24 05:28:17+00,1820000,100000,14,4800
15641516,2021-12-24 06:48:55+00,2800000,180000,14,4800
15641968,2021-12-24 07:16:12+00,2800000,180000,14,4800
15642112,2021-12-24 07:23:47+00,2800000,180000,14,4800
2915196,2019-01-10 07:55:18+00,2852000,200000,14,4800
2915588,2019-01-10 08:57:33+00,2880000,200000,14,4800
2915696,2019-01-10 09:10:28+00,2880000,200000,14,4800
2915960,2019-01-10 09:53:27+00,2684000,200000,14,4800
2916848,2019-01-10 11:50:00+00,2668000,200000,14,4800
2917044,2019-01-10 12:16:47+00,2880000,200000,14,4800
3375040,2019-03-15 06:27:14+00,2880000,200000,14,4800
3375312,2019-03-15 07:25:51+00,2880000,200000,14,4800
3376832,2019-03-15 10:29:50+00,2880000,200000,14,4800
3376836,2019-03-15 10:30:02+00,2880000,200000,14,4800
3378004,2019-03-15 12:32:26+00,2824000,200000,14,4800
5328080,2019-10-29 08:55:39+00,2416000,200000,14,4200
5328248,2019-10-29 09:25:33+00,2280000,200000,14,4200
5328648,2019-10-29 10:44:12+00,2108000,280000,7,30466.666656
5329740,2019-10-29 13:32:36+00,2500000,200000,14,4200
5330240,2019-10-29 14:26:09+00,2500000,200000,14,4200
5330848,2019-10-29 15:34:47+00,2500000,200000,14,4200
5982332,2020-01-09 05:25:17+00,2741200,180000,14,4800
5982380,2020-01-09 05:40:31+00,2800000,180000,14,4800
5982716,2020-01-09 06:53:26+00,2800000,180000,14,4800
5982992,2020-01-09 07:40:51+00,2800000,180000,14,4800
5983100,2020-01-09 08:01:50+00,2800000,180000,14,4800
5983116,2020-01-09 08:06:30+00,2800000,180000,14,4800
6317356,2020-02-12 08:58:25+00,2770600,180000,14,4800
6318120,2020-02-12 10:08:28+00,2800000,180000,14,4800
6319404,2020-02-12 11:54:23+00,2800000,180000,14,4800
6319816,2020-02-12 12:29:05+00,2567600,180000,14,4800
6320292,2020-02-12 13:05:41+00,2800000,180000,14,4800
6320536,2020-02-12 13:18:33+00,2800000,180000,14,4800
6584908,2020-03-06 05:58:28+00,3200000,180000,14,4800
6585216,2020-03-06 06:48:06+00,2770600,180000,14,4800
6585668,2020-03-06 07:42:45+00,2800000,180000,14,4800
6585800,2020-03-06 07:57:59+00,2741200,180000,14,4800
6586056,2020-03-06 08:26:38+00,2800000,180000,14,4800
6586368,2020-03-06 08:51:53+00,2800000,180000,14,4800
6986692,2020-04-15 06:18:28+00,2800000,180000,14,4800
6987100,2020-04-15 07:20:27+00,2800000,180000,14,4800
6987164,2020-04-15 07:28:15+00,2800000,180000,14,4800
6987320,2020-04-15 07:46:50+00,2800000,180000,14,4800
6987432,2020-04-15 07:58:37+00,2800000,180000,14,4800
6987720,2020-04-15 08:23:19+00,2800000,180000,14,4800
9078768,2020-10-29 06:21:55+00,2800000,180000,14,4800
9078944,2020-10-29 06:37:06+00,2800000,180000,14,4800
9079864,2020-10-29 08:04:49+00,2800000,180000,14,4800
9080260,2020-10-29 08:35:40+00,2800000,180000,14,4800
9081772,2020-10-29 10:00:25+00,2800000,180000,14,4800
9082484,2020-10-29 10:38:37+00,2800000,180000,14,4800
10320524,2021-01-23 06:09:01+00,2800000,180000,14,4800
10321508,2021-01-23 07:31:05+00,2800000,180000,14,4800
10322192,2021-01-23 08:24:23+00,2800000,180000,14,4800
10322892,2021-01-23 09:16:04+00,2800000,180000,14,4800
10324100,2021-01-23 10:37:13+00,2800000,180000,14,4800
10324884,2021-01-23 11:26:48+00,2800000,180000,14,4800
11536260,2021-04-16 05:05:17+00,2800000,180000,14,4800
11536608,2021-04-16 06:22:26+00,2800000,180000,14,4800
11537184,2021-04-16 07:31:55+00,2800000,180000,14,4800
11537456,2021-04-16 07:53:35+00,2800000,180000,14,4800
11537808,2021-04-16 08:25:18+00,2800000,180000,14,4800
11538176,2021-04-16 08:59:33+00,2800000,180000,14,4800
12207168,2021-05-31 06:16:41+00,2800000,180000,14,4800
12207516,2021-05-31 07:07:52+00,2800000,180000,14,4800
12207576,2021-05-31 07:13:59+00,2240000,280000,7,32666.666688
12208748,2021-05-31 08:54:04+00,2766400,180000,14,4800
12209480,2021-05-31 09:45:13+00,2766400,180000,14,4800
12211268,2021-05-31 11:34:30+00,2800000,180000,14,4800
3028120,2019-01-29 04:12:10+00,2880000,200000,14,4800
3028140,2019-01-29 04:35:31+00,2880000,200000,14,4800
3028460,2019-01-29 07:00:13+00,2756800,200000,14,4800
3028664,2019-01-29 08:07:35+00,2880000,200000,14,4800
3029648,2019-01-29 12:38:59+00,2880000,200000,14,4800
3031372,2019-01-29 17:11:16+00,2880000,200000,14,4800
3244512,2019-02-28 05:02:25+00,2846400,200000,14,4800
3244540,2019-02-28 05:10:31+00,2880000,200000,14,4800
3244672,2019-02-28 05:49:52+00,2880000,200000,14,4800
3244836,2019-02-28 06:31:40+00,2824000,200000,14,4800
3244860,2019-02-28 06:36:42+00,2880000,200000,14,4800
3244880,2019-02-28 06:38:50+00,2880000,200000,14,4800
3838996,2019-05-16 04:17:08+00,2850600,200000,14,4800
3839040,2019-05-16 04:47:29+00,2880000,200000,14,4800
3839172,2019-05-16 05:39:17+00,2880000,200000,14,4800
3839220,2019-05-16 05:51:39+00,2880000,200000,14,4800
3839632,2019-05-16 07:04:17+00,2880000,200000,14,4800
3839636,2019-05-16 07:05:56+00,2880000,200000,14,4800
4242988,2019-06-26 05:39:44+00,2774000,200000,14,4800
4243584,2019-06-26 07:37:53+00,2852000,200000,14,4800
4244336,2019-06-26 09:16:06+00,2880000,200000,14,4800
4244424,2019-06-26 09:21:51+00,2880000,200000,14,4800
4244472,2019-06-26 09:27:18+00,2880000,200000,14,4800
4244500,2019-06-26 09:31:48+00,2880000,200000,14,4800
4882640,2019-09-08 03:42:45+00,2880000,200000,14,4800
4882724,2019-09-08 04:49:19+00,2880000,200000,14,4800
4882888,2019-09-08 05:51:15+00,2880000,200000,14,4800
4883760,2019-09-08 08:12:30+00,2880000,200000,14,4800
4884140,2019-09-08 08:51:31+00,2846400,200000,14,4800
4884860,2019-09-08 09:56:18+00,2626040,200000,14,4800
5341204,2019-10-31 07:51:36+00,2500000,200000,14,4200
5342604,2019-10-31 10:19:47+00,2500000,200000,14,4200
5342652,2019-10-31 10:23:33+00,2500000,200000,14,4200
5342784,2019-10-31 10:33:48+00,2500000,200000,14,4200
5344000,2019-10-31 12:22:06+00,2500000,200000,14,4200
5344512,2019-10-31 13:00:36+00,2500000,200000,14,4200
5670892,2019-12-08 05:55:13+00,2800000,180000,14,4800
5671120,2019-12-08 06:36:22+00,2800000,180000,14,4800
5671152,2019-12-08 06:40:22+00,2800000,180000,14,4800
5671224,2019-12-08 06:54:48+00,2800000,180000,14,4800
5671296,2019-12-08 07:04:11+00,2800000,180000,14,4800
5671480,2019-12-08 07:27:02+00,2770600,180000,14,4800
6233844,2020-02-04 03:30:56+00,2770600,180000,14,4800
6233848,2020-02-04 03:32:52+00,2717120,180000,14,4800
6234240,2020-02-04 06:34:10+00,2770600,180000,14,4800
6234984,2020-02-04 08:42:57+00,2751840,180000,14,4800
6235128,2020-02-04 09:03:19+00,2770600,180000,14,4800
7229216,2020-05-03 06:23:22+00,2800000,180000,14,4800
7230784,2020-05-03 08:46:28+00,2800000,180000,14,4800
7235708,2020-05-03 13:14:04+00,2800000,180000,14,4800
7240540,2020-05-03 16:39:48+00,2545920,180000,14,4800
7242080,2020-05-03 18:02:32+00,2800000,180000,14,4800
7871580,2020-06-19 05:49:15+00,2749600,180000,14,4800
7872764,2020-06-19 07:33:05+00,2800000,180000,14,4800
7873244,2020-06-19 08:07:19+00,2800000,180000,14,4800
7874684,2020-06-19 09:29:07+00,2766400,180000,14,4800
7874940,2020-06-19 09:45:03+00,2774400,180000,14,4800
7876120,2020-06-19 10:42:19+00,2800000,180000,14,4800
8743768,2020-09-30 08:27:16+00,2800000,180000,14,4800
8744000,2020-09-30 08:47:54+00,2240000,280000,7,32666.666688
8744060,2020-09-30 08:53:43+00,2800000,180000,14,4800
8744120,2020-09-30 08:58:42+00,2800000,180000,14,4800
8744496,2020-09-30 09:30:53+00,2800000,180000,14,4800
8744972,2020-09-30 10:12:08+00,2800000,180000,14,4800
8779484,2020-10-03 07:44:09+00,2774400,180000,14,4800
8779772,2020-10-03 08:10:07+00,2800000,180000,14,4800
8780840,2020-10-03 09:40:08+00,2774800,180000,14,4800
8781088,2020-10-03 09:59:31+00,2800000,180000,14,4800
8781324,2020-10-03 10:13:27+00,2800000,180000,14,4800
8782988,2020-10-03 11:59:32+00,2800000,180000,14,4800
9959004,2020-12-28 06:27:04+00,1940000,180000,14,4800
9959400,2020-12-28 06:59:16+00,2800000,180000,14,4800
9959456,2020-12-28 07:02:42+00,2774400,180000,14,4800
9960320,2020-12-28 08:08:28+00,2800000,180000,14,4800
9960580,2020-12-28 08:28:43+00,2800000,180000,14,4800
9960812,2020-12-28 08:41:11+00,2800000,180000,14,4800
10520836,2021-02-05 05:44:32+00,2800000,180000,14,4800
10521340,2021-02-05 06:39:08+00,2240000,280000,7,32666.666688
10521364,2021-02-05 06:40:57+00,2774800,180000,14,4800
10522608,2021-02-05 08:13:14+00,2800000,180000,14,4800
10522936,2021-02-05 08:36:31+00,2800000,180000,14,4800
10524348,2021-02-05 10:06:03+00,2800000,180000,14,4800
10785820,2021-02-22 03:01:40+00,2800000,180000,14,4800
10786024,2021-02-22 04:47:34+00,2800000,180000,14,4800
10787008,2021-02-22 06:39:25+00,2800000,180000,14,4800
10788652,2021-02-22 08:36:03+00,2800000,180000,14,4800
10789788,2021-02-22 09:38:51+00,2800000,180000,14,4800
10789792,2021-02-22 09:38:58+00,2774400,180000,14,4800
12977880,2021-07-21 05:57:05+00,2766400,180000,14,4800
12978648,2021-07-21 07:42:24+00,2800000,180000,14,4800
12978852,2021-07-21 08:01:39+00,2660400,180000,14,4800
12978864,2021-07-21 08:02:19+00,2996000,180000,14,5142.857184
12981524,2021-07-21 10:50:14+00,2699200,180000,14,4800
12981568,2021-07-21 10:52:43+00,2800000,180000,14,4800
14558668,2021-10-20 05:12:46+00,2800000,180000,14,4800
14558864,2021-10-20 05:58:05+00,2800000,180000,14,4800
14558984,2021-10-20 06:16:48+00,2800000,180000,14,4800
14559528,2021-10-20 07:35:25+00,2800000,180000,14,4800
14559564,2021-10-20 07:38:35+00,2800000,180000,14,4800
14560188,2021-10-20 08:39:55+00,2800000,180000,14,4800
4079644,2019-06-09 04:17:11+00,2880000,200000,14,4800
4079724,2019-06-09 04:50:05+00,2880000,200000,14,4800
4079836,2019-06-09 05:28:47+00,2846400,200000,14,4800
4080116,2019-06-09 06:32:24+00,2880000,200000,14,4800
4080240,2019-06-09 06:48:06+00,2846400,200000,14,4800
4080264,2019-06-09 06:50:34+00,2846400,200000,14,4800
4526540,2019-07-29 05:56:41+00,2880000,200000,14,4800
4526636,2019-07-29 06:24:22+00,2880000,200000,14,4800
4526720,2019-07-29 06:35:18+00,2854800,200000,14,4800
4526904,2019-07-29 07:10:34+00,2846400,200000,14,4800
4526916,2019-07-29 07:12:22+00,2880000,200000,14,4800
4527476,2019-07-29 08:26:22+00,2880000,200000,14,4800
4839700,2019-09-03 12:45:06+00,2880000,200000,14,4800
4840392,2019-09-03 14:23:24+00,2880000,200000,14,4800
6687948,2020-03-14 06:46:35+00,2800000,180000,14,4800
6688360,2020-03-14 07:45:26+00,2694000,180000,14,4800
6688696,2020-03-14 08:33:03+00,2800000,180000,14,4800
6688816,2020-03-14 08:47:57+00,2800000,180000,14,4800
6689572,2020-03-14 09:55:08+00,2770600,180000,14,4800
6690048,2020-03-14 10:37:22+00,2800000,180000,14,4800
7444520,2020-05-19 05:52:23+00,2800000,180000,14,4800
7444748,2020-05-19 06:51:39+00,2717120,180000,14,4800
7445200,2020-05-19 08:12:00+00,2800000,180000,14,4800
8340280,2020-08-09 05:59:55+00,2740800,180000,14,4800
8340440,2020-08-09 06:43:33+00,2800000,180000,14,4800
8340688,2020-08-09 07:20:55+00,2770600,180000,14,4800
8340756,2020-08-09 07:37:00+00,2800000,180000,14,4800
8340792,2020-08-09 07:41:37+00,2800000,180000,14,4800
8340892,2020-08-09 08:04:42+00,2598400,180000,14,4800
9002764,2020-10-23 06:10:21+00,2800000,180000,14,4800
9002768,2020-10-23 06:10:50+00,2800000,180000,14,4800
9002812,2020-10-23 06:14:03+00,2800000,180000,14,4800
9002968,2020-10-23 06:30:59+00,2800000,180000,14,4800
9003660,2020-10-23 07:46:33+00,2800000,180000,14,4800
9003672,2020-10-23 07:47:49+00,2770600,180000,14,4800
9870996,2020-12-22 08:02:03+00,2800000,180000,14,4800
9871496,2020-12-22 09:26:32+00,2800000,180000,14,4800
9871528,2020-12-22 09:30:09+00,2800000,180000,14,4800
9872084,2020-12-22 10:40:57+00,2800000,180000,14,4800
9873520,2020-12-22 12:52:04+00,2800000,180000,14,4800
9873716,2020-12-22 13:04:46+00,2800000,180000,14,4800
13773928,2021-09-05 05:04:33+00,2800000,180000,14,4800
13773972,2021-09-05 05:14:53+00,2766400,180000,14,4800
13774284,2021-09-05 06:11:58+00,2766400,180000,14,4800
13774348,2021-09-05 06:20:00+00,2800000,180000,14,4800
13774696,2021-09-05 06:59:58+00,2800000,180000,14,4800
13774800,2021-09-05 07:11:26+00,2800000,180000,14,4800
13836172,2021-09-09 04:44:54+00,2800000,180000,14,4800
13836204,2021-09-09 04:51:50+00,2800000,180000,14,4800
13836576,2021-09-09 06:09:29+00,2800000,180000,14,4800
13836700,2021-09-09 06:22:58+00,2766400,180000,14,4800
13837240,2021-09-09 07:13:55+00,2800000,180000,14,4800
13837264,2021-09-09 07:15:37+00,2800000,180000,14,4800
15394776,2021-12-09 07:45:23+00,1820000,100000,14,4800
15395112,2021-12-09 08:10:10+00,2774800,180000,14,4800
15395168,2021-12-09 08:12:18+00,2800000,180000,14,4800
15395364,2021-12-09 08:22:17+00,2800000,180000,14,4800
15395396,2021-12-09 08:24:06+00,2800000,180000,14,4800
15395404,2021-12-09 08:24:53+00,2800000,180000,14,4800
2909068,2019-01-09 05:54:40+00,2824000,200000,14,4800
2909132,2019-01-09 06:11:51+00,2880000,200000,14,4800
2909196,2019-01-09 06:40:47+00,2612880,200000,14,4800
2910264,2019-01-09 10:06:42+00,2880000,200000,14,4800
2911084,2019-01-09 12:12:23+00,2880000,200000,14,4800
2911284,2019-01-09 12:34:32+00,2880000,200000,14,4800
3092688,2019-02-09 06:59:50+00,2852000,200000,14,4800
3092964,2019-02-09 07:59:19+00,2880000,200000,14,4800
3093004,2019-02-09 08:06:48+00,2480000,280000,7,36666.666624
3093300,2019-02-09 09:04:04+00,2880000,200000,14,4800
3093696,2019-02-09 10:15:34+00,2852000,200000,14,4800
3093784,2019-02-09 10:37:08+00,2852000,200000,14,4800
6112304,2020-01-24 06:57:32+00,2800000,180000,14,4800
6112340,2020-01-24 07:04:25+00,2770600,180000,14,4800
6113300,2020-01-24 08:54:39+00,2775920,180000,14,4800
6114168,2020-01-24 10:11:07+00,2800000,180000,14,4800
6117084,2020-01-24 13:56:13+00,2800000,180000,14,4800
6118444,2020-01-24 15:19:16+00,2800000,180000,14,4800
8051764,2020-07-04 05:41:49+00,2800000,180000,14,4800
8051900,2020-07-04 06:18:07+00,2800000,180000,14,4800
8052780,2020-07-04 08:27:49+00,2774400,180000,14,4800
8053312,2020-07-04 09:31:14+00,2800000,180000,14,4800
8053712,2020-07-04 10:14:35+00,2800000,180000,14,4800
8054560,2020-07-04 11:18:48+00,2745400,180000,14,4800
9064836,2020-10-28 05:36:51+00,2800000,180000,14,4800
9065260,2020-10-28 06:32:12+00,2770600,180000,14,4800
9066188,2020-10-28 08:13:24+00,2240000,280000,7,32666.666688
9066224,2020-10-28 08:15:23+00,2800000,180000,14,4800
9066452,2020-10-28 08:34:34+00,2800000,180000,14,4800
9067272,2020-10-28 09:36:11+00,2800000,180000,14,4800
9200296,2020-11-07 04:42:32+00,2800000,180000,14,4800
9200340,2020-11-07 04:48:16+00,2800000,180000,14,4800
9200436,2020-11-07 05:10:06+00,2800000,180000,14,4800
9200956,2020-11-07 06:24:46+00,2800000,180000,14,4800
9201104,2020-11-07 06:54:30+00,2800000,180000,14,4800
9201284,2020-11-07 07:13:19+00,2800000,180000,14,4800
11680544,2021-04-26 08:01:01+00,2800000,180000,14,4800
11680644,2021-04-26 08:11:14+00,2800000,180000,14,4800
11680812,2021-04-26 08:36:24+00,2800000,180000,14,4800
11681384,2021-04-26 09:26:30+00,2800000,180000,14,4800
11681688,2021-04-26 09:53:53+00,2800000,180000,14,4800
11684848,2021-04-26 13:28:19+00,2240000,280000,7,32666.666688
12578864,2021-06-26 07:09:15+00,2800000,180000,14,4800
12579072,2021-06-26 07:25:48+00,2800000,180000,14,4800
12579144,2021-06-26 07:33:13+00,2800000,180000,14,4800
12580220,2021-06-26 08:34:24+00,2800000,180000,14,4800
12581072,2021-06-26 09:16:06+00,2800000,180000,14,4800
12581672,2021-06-26 09:51:07+00,1820000,100000,14,4800
13052748,2021-07-25 04:22:57+00,2240000,280000,7,32666.666688
13052984,2021-07-25 05:33:26+00,2632000,180000,14,4800
13053196,2021-07-25 06:09:00+00,2800000,180000,14,4800
13053204,2021-07-25 06:10:00+00,2800000,180000,14,4800
13053228,2021-07-25 06:11:16+00,2800000,180000,14,4800
13053248,2021-07-25 06:13:23+00,2800000,180000,14,4800
15366332,2021-12-07 06:01:00+00,2800000,180000,14,4800
15367100,2021-12-07 08:05:22+00,2800000,180000,14,4800
15367440,2021-12-07 08:46:54+00,2732800,180000,14,4800
15367564,2021-12-07 08:59:10+00,2800000,180000,14,4800
15367988,2021-12-07 09:40:08+00,2800000,180000,14,4800
15370744,2021-12-07 13:18:15+00,2940000,100000,14,7857.1428479999995
4597240,2019-08-07 05:21:37+00,2846400,200000,14,4800
4597328,2019-08-07 05:50:50+00,2880000,200000,14,4800
4597440,2019-08-07 06:23:54+00,2880000,200000,14,4800
4597520,2019-08-07 06:38:23+00,2880000,200000,14,4800
4597592,2019-08-07 06:50:59+00,2880000,200000,14,4800
4597616,2019-08-07 06:55:36+00,2880000,200000,14,4800
4717124,2019-08-21 05:51:58+00,2880000,200000,14,4800
4717156,2019-08-21 06:03:28+00,2880000,200000,14,4800
4717848,2019-08-21 08:27:14+00,2880000,200000,14,4800
4717856,2019-08-21 08:28:30+00,2880000,200000,14,4800
4717920,2019-08-21 08:39:11+00,2880000,2040400,28,4800
4717928,2019-08-21 08:39:52+00,2880000,200000,14,4800
